0.32175	1.6895	-0.51696	0.52188	-1.8195	0.4561	0.67156	-0.11408	0.43881	-2.1666
1.6507	-0.058466	0.22074	-1.1448	-0.074688	-1.8305	-0.87394	-1.0378	1.8615	0.34652
1.4996	0.074769	0.10067	-1.3023	-0.84344	0.90204	-0.74526	0.38157	-0.044953	0.85335
-0.98826	-1.0596	-0.026131	1.1826	-1.7058	0.26506	-0.17641	2.3453	-1.8252	1.4143
-1.6509	-1.2257	0.86054	0.29169	-0.99915	0.34681	-0.061448	0.72122	1.3279	1.1156
0.063951	1.5438	-0.85984	-0.62058	0.25535	0.71737	1.2747	-1.0191	-1.3495	0.23
2.0929	-0.60548	0.3452	1.7096	-0.45745	-0.045865	-0.12692	-0.021753	0.40108	0.96322
1.198	1.6261	1.1435	0.57777	-0.78358	-1.9737	-0.25631	-0.40083	-0.33935	-1.156
2.3399	-0.027703	-0.75889	2.6929	0.43107	1.2532	-0.090828	1.4765	0.096068	0.50664
-1.0673	-1.2246	-0.24181	1.0023	-0.20731	-1.9688	0.10879	-0.25827	-0.44511	-1.2674
-0.67951	-1.5185	0.35691	-1.0305	2.5467	0.11821	-0.79549	-1.1293	0.55656	1.3327
0.12753	1.6166	-1.1213	0.70685	1.172	-0.4404	-1.0733	1.0328	-0.7193	0.6263
2.3048	-0.12087	2.029	-0.65645	0.50796	-1.3164	-0.71076	-2.1668	3.3306	1.0743
2.1023	1.188	1.7397	-0.7514	-0.64009	1.7507	-0.090769	-1.5556	-0.37285	1.0476
-1.6351	-1.5273	1.267	-0.48631	0.37884	0.78252	0.92474	-1.6793	-0.11919	0.5439
-1.2999	-0.69112	1.5417	1.2691	0.58164	-1.0057	0.65422	0.10982	-0.73474	-0.031905
0.52463	0.35154	1.2289	-0.1339	0.23442	0.47414	1.3014	-0.879	-0.82215	-1.5132
1.9423	-0.59031	1.2329	0.84004	-0.01455	-0.47091	-1.7426	1.3258	1.718	2.4827
0.81156	0.62901	-0.9311	-0.055051	-0.17038	-1.1743	0.46954	0.60787	-1.0063	-1.1991
1.6795	0.26675	-1.0582	-0.46994	0.59284	-0.014889	-0.89154	1.0104	1.141	-0.55591
-0.14163	1.1563	1.3689	0.14611	-0.86319	0.31569	0.14679	0.18231	0.69441	0.476
2.1257	-0.43939	-0.65724	-0.41102	0.13313	0.2962	-1.7281	-1.1335	0.12725	0.19393
0.83533	1.031	0.60628	-0.047539	0.39846	0.45725	-1.6007	-1.0151	0.86274	0.45322
1.4854	0.35838	-0.31684	1.7938	-0.53184	0.32582	-0.6098	0.95467	0.29689	-1.22
-0.22832	-1.9269	0.41019	1.3092	-1.6985	-0.12554	1.5705	-1.0567	0.11857	-0.1716
-0.71331	-1.382	0.46235	1.1189	-0.95195	-0.7656	-0.71532	-0.094252	0.56833	0.57093
-1.3943	0.71716	-0.33145	-0.84445	-0.18148	1.0169	1.0372	0.10289	-0.0064776	-0.24594
0.26684	-0.55299	-0.43528	-0.76754	0.071481	0.44469	1.627	0.8152	-0.13704	-0.78519
0.46911	2.6316	1.1864	0.13831	0.45433	2.3247	-0.066568	0.78831	-0.42991	0.54588
2.3496	0.62054	1.6773	-0.73386	0.31926	-1.1904	-0.47217	0.53326	1.0175	-0.21576
-0.087108	-0.17836	0.057496	1.5058	-0.34757	-0.11402	0.45042	-0.15304	0.70341	-0.12803
0.4376	1.1949	-2.9785	-0.69415	-0.46034	1.0751	0.65415	2.031	1.4559	-1.7367
2.0315	1.0669	1.9764	1.5833	0.13135	1.3648	0.33612	-1.0616	0.95373	0.77681
1.8728	-0.48215	0.69688	0.7633	1.5539	0.3393	0.28128	-0.93387	0.3609	1.5561
1.3196	1.4498	0.28007	0.22194	-0.21385	1.2678	1.3336	-0.71997	0.58473	-0.36302
0.018216	0.044204	-0.64402	0.77803	-0.8369	0.54971	0.78826	0.57538	-0.25585	-1.6588
0.0078821	1.6295	-0.60495	-0.55332	-0.45204	0.24826	1.0772	1.5232	-1.2074	-0.3348
1.4985	-0.39701	0.49905	0.73202	-0.35969	-1.2658	-1.7264	1.321	-1.9976	-1.5316
-1.9092	-0.9467	-0.56235	1.4012	0.88132	0.24015	-0.23719	-0.38425	1.8087	-1.4889
-1.5643	-1.7209	0.59374	-1.0896	-1.4999	0.15807	-0.87453	0.61804	-0.27419	0.99326
-1.1585	-1.9348	-0.3105	1.4971	1.109	0.38322	-0.0021741	-0.0049894	-0.21787	-0.73184
0.27824	1.519	-0.49191	-0.16575	0.051885	0.49718	1.1657	-0.41715	0.91686	2.0921
0.75418	0.78799	1.7073	-0.14024	0.70621	0.98496	-0.076141	0.26206	-1.2175	-1.2504
-1.4528	-1.0991	-0.80657	-0.99138	-0.84562	-0.56492	-0.70266	0.0088412	-1.883	-0.68335
-0.39723	-0.53412	-2.3662	0.33116	-1.2431	0.6195	0.4632	0.43173	-1.8252	-0.30732
0.43624	1.1777	1.4403	1.2576	0.14401	-0.53131	-0.92869	0.19208	2.6355	0.21159
-1.6159	-0.90834	-0.52223	-1.2384	1.3144	-0.5026	0.98945	-0.56585	-1.168	-0.49056
1.2126	-0.20499	0.36159	1.2052	1.8469	-1.7474	2.0215	0.056649	-1.4275	-1.3218
0.50715	1.1751	0.13802	0.74117	0.82345	0.66108	-0.37836	0.37281	-0.012931	0.86708
0.75593	-0.0031723	0.91047	-0.88611	-1.0888	0.96029	-0.64929	-0.7637	1.0683	-1.5364
-1.1666	-0.7258	0.31343	-1.087	0.11412	-1.8467	0.84164	-0.647	0.17582	-0.78372
-1.5415	-1.3664	-0.33399	0.57649	1.2736	0.059257	-0.52377	0.048235	0.77855	-0.32577
-1.8957	-1.9489	-0.33225	-0.42129	0.98239	2.6636	-0.00019848	-0.31536	0.3454	0.57434
-1.0827	-1.0343	-2.1623	-0.44752	1.5532	-0.36529	-0.87236	0.031501	-1.2319	-2.4932
1.0467	1.1133	0.80636	0.62426	-0.76649	-0.32655	-0.25182	0.27739	-0.93675	1.0945
-1.8863	-1.7164	2.0596	-0.82238	1.9025	1.0442	-0.43799	1.3266	0.54543	-0.092056
2.9099	0.50778	-1.2291	2.1315	0.83697	1.09	-0.15385	-0.51483	1.4389	0.059075
-0.22857	-0.051988	-0.039942	-0.15564	0.5009	0.45732	-0.11533	-0.030443	-0.41713	-0.62125
-0.79622	-0.93055	0.087473	0.30775	1.2159	0.1626	-1.4088	0.22029	-0.34479	-0.5773
1.4922	0.61655	2.3573	-0.69948	-0.22714	0.43795	-0.36032	0.72545	0.34604	2.4997
2.1006	-0.52074	0.92187	-0.50092	-0.47128	-1.1726	-0.59826	-1.4864	0.44884	0.042261
1.8864	0.34174	0.0095056	-0.91983	-0.072641	1.4974	0.23886	-1.2769	-0.57649	-1.0779
-0.56313	-1.0712	-1.873	1.1687	1.5484	0.59025	-0.29876	-0.3964	-0.29067	-1.3038
-1.6952	-2.7106	0.82525	-0.28369	-0.81153	2.117	0.044202	0.24171	0.97164	0.21166
2.0093	0.33376	0.37753	-1.628	-0.74758	0.13069	1.6611	1.5342	-1.0403	0.0019629
0.83784	0.8456	0.69336	0.36761	-0.50852	-1.5981	1.8452	0.17788	1.1101	0.69253
1.323	2.0441	1.0044	1.4144	0.035924	0.079236	-0.5242	0.037233	-0.6257	-0.72178
-0.18917	2.114	0.33439	0.3508	0.69716	-0.49594	-0.78047	-0.025347	-0.075576	0.27013
-0.15618	2.6525	0.0085651	-0.9699	2.2035	0.12795	0.27473	1.2527	0.67766	-1.3521
1.3382	0.15523	0.85568	0.876	0.33693	-0.19612	0.89737	-0.54066	-0.20397	-0.28872
-0.40532	-0.29032	1.3753	1.0071	-2.4599	-0.040705	2.0615	-0.90126	-1.4795	1.3106
-0.68622	-0.06388	0.026361	-0.86662	-0.13233	-1.4617	-0.29013	1.0439	-0.65846	-0.76012
-1.5515	-1.0968	0.74998	1.2354	0.17978	-0.616	-0.050617	-0.21976	-0.17382	0.30778
1.2751	1.4988	0.94266	0.24987	-0.72136	-0.95141	-0.66574	1.1169	-1.0647	0.21287
-0.40033	-0.70594	-1.3527	0.40393	0.64127	0.72809	-0.4349	0.03869	0.43738	0.65007
-0.9233	-1.6737	1.2766	-1.3406	0.23091	1.1856	-0.98441	-1.3553	1.3867	-0.74257
0.35581	1.3171	-1.4473	0.9304	-1.067	1.1643	-0.12097	-0.56511	-0.42416	-0.46981
0.15743	0.14858	0.29873	-0.58776	0.42411	-1.2283	-1.7304	0.080752	1.6255	-1.6785
0.3618	1.606	-1.4799	-1.0286	-0.64986	-0.12848	-0.87714	1.6823	0.61726	-0.60638
2.437	-0.62247	-1.9054	-2.4612	0.28681	-0.54855	0.0020492	-0.68573	-0.12809	0.79572
1.9544	0.50678	0.069832	-1.038	-1.2532	0.34218	0.35364	0.20108	-0.81618	-0.94692
-0.90591	-0.58912	-0.65608	-0.79831	-0.25395	0.57116	-1.1037	0.34314	-0.0055101	0.75206
1.7602	1.2616	-0.089002	-0.45905	1.7116	-1.3088	1.0282	1.0278	0.32542	-0.41355
-0.27096	-1.2403	0.66269	2.1838	1.6131	-1.2838	1.368	-0.46479	0.35577	-0.20768
-1.1115	-0.97543	-0.044802	0.47041	0.73102	-0.78849	-0.25323	-0.45101	1.8247	-1.5884
-2.1036	-2.3791	0.5677	-0.81862	-0.71013	0.42542	-1.577	0.14641	-0.28788	-0.749
2.1024	0.16761	-1.239	0.91982	0.15094	-0.76932	1.6264	2.3619	0.69891	0.39213
3.0369	0.49835	-1.0245	0.44578	-0.7723	-0.47895	-0.034359	-1.978	-0.54693	-0.0068089
-1.4353	-0.96735	-0.79839	0.37536	0.28851	0.30255	0.95863	-1.2881	0.048529	0.1047
1.4699	-0.43165	1.4139	0.037733	0.43928	1.4265	0.36166	-0.24413	-0.85928	-1.705
0.06024	-0.038897	-1.2945	1.557	0.11287	-0.056006	-0.28056	0.26452	0.81362	-0.49948
-1.272	-2.1726	0.43238	-1.9343	-2.6863	-0.060551	1.9348	1.0651	1.8775	-1.359
1.6959	0.53444	-0.73846	-0.34885	0.34214	0.65508	-0.20514	-1.3053	-0.39217	-0.46791
0.66703	0.39653	-0.063966	-0.32583	-1.2875	-0.23156	0.51079	-0.029904	-0.1847	0.93387
0.05117	0.90857	0.17243	-1.3284	-1.1378	0.3457	0.45313	0.24563	-0.55178	-0.10187
-0.79157	3.485	0.6846	2.2	2.9095	0.66063	-0.025374	1.3082	-1.158	1.5575
-1.7548	-2.3686	0.089603	-0.098311	1.6479	0.10338	0.29417	1.2442	-0.76379	1.2858
1.528	0.94894	1.1514	0.91435	0.018134	1.1995	-0.44021	0.16153	0.53523	1.3753
2.5984	-0.83435	-2.5245	0.56857	0.75331	1.2536	-1.7247	1.8292	-0.73902	0.53418
-0.77981	-1.165	1.0926	0.38695	-0.30486	-0.22803	0.51673	-0.65582	0.48835	-0.61999
-1.3969	-0.91195	1.4593	1.2959	0.46216	-0.21339	0.27	1.024	-1.4417	0.42613
-2.8683	-3.2093	-1.3912	0.34802	0.48683	0.66265	1.5338	-0.89294	-1.2468	-0.92475
-1.2553	2.3659	0.041733	0.0787	0.33004	-1.594	-1.676	-2.1063	-0.72712	-0.3688
-0.40416	1.8719	0.73959	-0.83137	0.38061	-0.086046	0.262	1.6319	0.72028	-0.54138
0.39002	2.8275	-1.2485	0.33997	-0.92338	-0.88556	0.45383	-1.222	-0.29127	0.3412
-0.9188	0.10809	-0.42855	1.5375	-0.68767	0.96419	0.28758	0.0096902	-0.7113	-0.4607
-0.35394	-0.21082	-0.60684	1.327	-0.62832	2.3983	-1.0082	-0.16099	1.2472	-1.0092
0.7316	1.9164	-1.0645	0.51085	0.6547	-0.16537	1.6558	0.67387	0.73108	-1.0851
-0.9812	0.15356	-0.29089	0.85769	-0.42638	-0.99523	-2.085	-1.1578	-0.86127	-1.1074
-1.9139	-1.9366	-0.62207	1.385	-0.58269	0.85815	-0.15691	-1.1526	0.072836	0.57518
-0.25528	-0.0177	-1.7579	-1.0046	1.5582	-0.28302	0.15488	-1.1241	2.4409	1.3853
1.4211	1.321	-0.29139	0.84796	-0.019369	0.82098	-0.70235	-1.4556	2.2281	1.5823
1.2768	-0.15314	0.46922	-0.059381	0.60851	-1.5189	-1.4519	-0.13962	0.52434	0.53887
1.1028	1.7816	-0.77193	0.11222	0.18133	1.3824	-0.37868	-1.014	-0.089742	1.236
-1.4489	2.0381	1.5855	-0.71702	-0.53787	-0.10312	0.95801	0.27948	1.9447	-0.58806
1.6032	-0.3666	-0.52755	0.26886	-0.27377	-0.014159	0.10209	-0.68613	0.14222	-0.75154
-1.4148	-0.18824	-1.5602	-0.5085	-0.0086165	0.95719	0.21407	0.12421	0.59438	-0.42417
-0.023718	-1.6247	0.34633	-0.79434	-0.17156	1.239	-0.61122	1.2714	-0.22985	1.5667
-3.5611	-2.5643	-0.43256	0.12327	-0.90675	-0.45914	0.92029	-1.5527	1.4218	0.20391
-1.4708	-0.84531	-0.56985	0.080347	-1.2128	0.60199	-0.72676	0.13901	1.0616	-0.86962
-1.7165	-1.1116	-0.024784	1.0825	0.39823	-1.3811	0.51782	0.39817	-0.35871	0.49944
1.8062	0.38889	-1.644	-1.8255	0.92481	0.63298	0.2553	0.50555	1.4336	-1.1961
-0.83996	-0.94807	0.11303	-0.0714	-0.16421	-0.099553	0.11078	0.82407	-0.52894	-0.76473
-2.0965	-1.7316	1.568	0.1786	-0.1572	0.05369	0.85703	-0.73349	0.13579	0.35481
0.14619	1.2038	-1.1906	-0.93076	0.0065651	-1.83	-0.017747	0.020161	-2.2065	1.0066
-2.0434	-1.2431	-1.1719	-0.74714	0.95268	-0.6694	0.22803	1.0203	-0.50186	-1.4011
-0.32487	-0.99134	-1.7966	-0.23277	-0.73719	2.1362	-0.61594	0.36797	0.048762	0.74838
1.8746	2.2957	0.11777	1.2562	1.3455	-1.4345	0.4626	1.0774	0.3976	1.37
0.32872	2.2426	-1.4456	0.98566	-0.5552	0.79479	-0.31156	1.2833	1.7385	-2.4749
-0.66862	-0.83146	1.1863	-0.25662	-0.10716	1.11	-0.78385	-0.24817	2.1694	-1.7766
0.51381	1.0816	1.2037	0.74024	-0.087357	-1.4884	-0.03279	1.3203	-0.21956	-0.44465
0.31503	2.231	-1.9617	-1.5362	1.0736	1.5601	0.51062	-0.41017	1.0366	0.48702
0.24264	1.6179	-0.5906	2.2422	0.47225	-0.89022	0.51102	0.69893	-1.533	-1.1954
-0.5915	-0.021939	-1.0911	0.52679	-1.4851	-0.3083	0.0050886	-0.33643	0.48605	-1.1594
0.51774	1.9758	0.41091	0.12238	0.41218	1.0774	-0.17689	-1.1859	0.70147	0.61541
0.03123	1.767	-0.22248	-0.95989	1.0903	-0.99745	0.16947	-2.0558	-0.48137	-0.85714
-1.0586	-1.5674	-0.57908	0.9079	-0.014614	0.4415	-0.65414	0.16438	-0.050686	-1.7927
3.3285	-0.72379	-0.87489	0.1091	-0.27627	-1.9583	-0.79666	-1.2785	0.54872	1.0382
0.42697	-0.58765	1.1649	-0.72904	0.66776	-0.066269	0.98072	1.5133	0.95241	-0.48276
-0.71377	-1.5601	0.44459	-0.22731	-0.078369	0.06553	-0.11022	0.41178	0.77779	-0.68922
-1.0405	-0.69358	0.89845	-0.21128	-1.6161	1.2578	0.98893	-1.7452	-0.94203	0.057357
0.75591	0.82894	-1.1003	-1.3236	-0.27172	-0.62383	-1.1634	1.7293	0.35201	1.006
2.2668	-0.29	0.59705	-0.016643	-0.25043	-1.5301	1.3223	0.87411	-0.53779	-0.91753
0.35754	0.46591	-0.3231	-1.2835	0.33836	-0.57464	-0.2638	-2.0514	-0.48741	0.23371
2.0664	-0.86921	1.6901	0.16924	0.63805	1.3628	0.57425	0.10248	0.16161	-1.9073
-1.2355	-0.86373	-0.25691	1.4958	-0.23958	0.92748	-0.6627	-0.25638	1.3315	1.2478
1.3289	-0.43075	-0.59117	0.95313	1.0834	0.70348	0.22255	-1.5437	1.1095	-0.044517
-0.11058	2.4236	-0.43304	0.29103	1.1928	-0.27845	-0.96778	0.72716	0.46377	0.54511
-0.57211	-0.91622	-0.65111	-1.2566	-1.1824	0.029718	-1.5026	0.89986	-0.3516	-1.4348
-2.4636	-2.1574	0.58151	-0.86622	0.44522	0.52231	0.62244	-2.0495	0.85577	-0.92903
-0.60377	-0.707	-0.32693	-0.76149	-1.8885	0.22162	0.31356	-0.43711	1.3237	1.8029
1.0213	1.6554	-0.5222	0.8949	1.4915	-1.0584	0.2651	-0.0053355	-1.0611	1.9166
1.2699	0.27299	-0.49766	0.53002	-0.71186	-0.58562	-1.6142	0.24519	-1.532	-0.082256
-1.9025	-1.3848	-0.87513	-0.6175	-0.98254	0.53977	0.56922	0.19489	0.70321	-0.92027
-1.1601	-0.66486	-0.36762	1.5938	-0.61037	-0.68031	0.41426	0.75792	1.4765	0.83134
-0.35691	-1.0605	-1.6894	-0.77298	-1.3542	-0.15083	3.0954	1.5473	-1.0539	1.3703
-0.21492	-0.73267	-0.53543	-0.040717	-1.4192	0.68393	0.6211	-0.27147	0.70894	-1.0874
-1.4144	-1.4759	0.157	0.35909	0.93632	0.37423	-0.79917	0.1117	-0.17377	1.1639
0.74081	1.1695	0.82701	-0.35879	1.5462	-2.0022	1.6199	-1.1511	0.62109	0.12011
-0.35053	-0.42172	1.0912	0.74914	-0.64779	-0.026587	0.48394	0.49234	0.073642	-1.0163
-0.39709	-0.93705	-0.75276	0.63842	-0.30889	0.56176	0.93548	-1.3128	-0.54716	-0.62646
-2.4336	-1.6848	-0.1908	0.57288	0.48795	-0.49422	-0.84241	0.18061	-0.22897	-1.3382
1.4916	-0.54423	0.23798	0.4236	-1.4878	-0.39723	1.1819	1.307	-0.65064	-1.5208
1.3148	1.5356	0.21446	0.2848	0.69706	-1.407	-0.20145	-0.63327	0.51522	-1.1305
0.80891	1.4796	1.1291	-0.6288	-0.56036	-0.46034	-0.27022	0.5309	-0.12226	-0.010539
-2.2075	-1.0168	-1.3852	-0.4165	-1.3107	0.62033	-1.1298	0.14752	-0.98921	-0.19012
1.961	0.098259	-0.12961	-1.716	-0.4687	-0.13983	-1.8512	1.3434	-1.8348	0.36213
0.92469	0.99934	0.26453	-1.6223	1.9653	1.4672	0.61003	-0.0048725	-0.48615	1.0445
-0.78536	-0.8193	-1.8083	-0.61065	-0.99948	-0.44203	0.5064	0.12185	0.60139	0.60266
-0.68938	-0.1221	0.81478	-0.51345	1.1729	0.93312	-1.0199	0.53185	0.1598	-0.24823
1.0972	0.62741	1.1718	-0.48512	0.54166	-1.4419	3.0903	-0.55167	0.15851	-0.6455
-0.30642	0.1089	-0.84558	-1.0164	0.038545	-0.020254	-2.1857	0.73908	-0.85399	-0.74234
-1.3377	-1.8543	-1.0526	-0.77347	1.239	-1.048	-0.97829	-0.53584	0.41103	1.0344
0.76059	-0.58408	-1.1588	-0.70723	0.42433	1.1286	0.7441	0.53075	0.022903	-0.89801
-0.57095	-0.49416	-1.7801	1.3203	-0.9379	-0.35101	-0.28859	0.83629	0.31163	-0.30542
-0.24249	0.91104	0.25847	-0.28072	-0.3143	-1.3172	1.848	1.2959	-0.73589	-0.62559
1.0914	0.83151	-0.94252	0.032717	0.9456	-1.5504	1.1821	-1.2321	0.32805	0.060152
-1.3989	-0.57968	0.20904	-0.7793	0.48928	0.48205	-1.5988	1.1473	1.565	1.2974
-1.1676	-2.0041	-0.78049	-0.63269	0.86793	0.085554	1.1499	-0.45009	-0.6623	1.4238
-0.27602	1.5563	-0.67741	-1.0147	-1.4551	-0.94859	-0.55173	0.76523	-1.4562	2.2512
0.86912	0.2693	-0.20888	0.78644	-1.118	-0.18337	0.46852	0.20167	1.1136	1.097
-1.0458	-1.2827	-0.25083	-0.069864	-0.16045	0.092528	1.1976	-0.69015	-0.7084	0.30543
-1.8658	-0.68384	-1.1235	-0.53418	-0.92438	-0.61961	0.38298	0.61585	-0.82288	1.9966
-1.9041	-1.9469	0.97913	-1.0244	1.6139	0.38903	-0.88217	-0.82179	-0.88386	-1.7659
-1.4559	-1.0148	1.8782	-1.7138	-1.19	1.2647	-0.77362	-0.36425	0.75868	0.30599
-0.23042	2.6292	0.62752	1.3665	0.78152	0.15096	1.1756	-0.1855	-0.85359	-0.52478
1.728	1.2792	0.42103	1.1019	-1.5657	0.34758	1.0873	2.1764	-0.11061	1.0004
-2.0833	-1.3901	-0.27138	1.5898	-0.66609	2.4256	1.8204	0.93052	1.7188	0.53374
0.47523	-1.0476	0.65682	-0.93772	-1.9911	-1.307	-0.63992	-2.1297	0.68555	2.2075
1.848	0.30166	-0.63962	-0.4061	1.9593	1.0401	0.23864	0.24891	-0.54796	0.96293
0.78457	2.3248	-0.59045	0.55464	0.12037	1.4705	-0.57742	0.66135	-2.2777	-0.9124
-0.76904	-1.6318	-1.6948	-0.51447	-0.35796	-0.35235	-1.2218	0.8773	-0.49304	-0.84568
1.7595	0.0089126	-0.77492	0.831	0.43084	1.5488	0.88292	0.41902	1.1436	-0.31029
-1.5193	-2.0601	0.54321	0.53117	0.83351	-2.4354	0.15646	-0.19304	-0.5395	0.23521
-0.0077666	1.8543	-0.93475	-0.76358	-1.1806	-0.89836	-1.3692	-0.94118	-0.66121	0.50256
-0.84913	-1.304	0.81473	-0.98029	0.26671	-0.013069	-0.97952	-2.4695	1.3563	0.10869
-0.71387	-1.6741	0.54621	-0.047305	-0.68732	2.0547	0.66079	-1.0763	-0.51987	-0.61177
-2.6584	-1.8771	1.8967	0.33472	-0.59994	0.68499	-0.34656	0.090596	-0.58125	-0.39408
2.0733	0.53604	-0.0047979	-0.63363	-0.21177	-0.96007	1.5915	-0.79751	0.04615	-0.28914
0.097947	1.7544	1.7728	-2.2324	1.0841	-0.96146	-0.10384	-0.68169	-1.455	-1.7931
-3.1271	-3.2331	-0.61597	-0.55852	-0.52052	-1.1447	-2.7554	-0.39783	0.22634	-1.0704
-0.37986	-0.73294	-0.3127	-0.21526	0.11106	0.48272	-0.14748	-0.92917	1.2387	0.9013
-1.0311	-1.8085	0.12216	0.52114	-1.2904	-0.48256	-2.191	-1.8606	-1.1366	-0.95715
-0.48552	2.9302	0.60056	0.14668	-1.6265	1.3697	1.4544	-0.3603	-0.60042	0.82049
0.6791	1.4624	0.93579	-1.0486	0.50733	0.18503	0.6854	-0.31751	-1.2064	-1.1271
-0.62184	-0.79105	0.20172	-1.2208	1.016	1.5657	0.26229	-0.41926	-0.3773	0.14404
-2.5502	-1.3075	-1.5718	0.16987	1.4243	0.20211	-1.51	-0.37907	0.35267	0.18858
-0.14025	-0.64087	0.4746	0.33315	0.40132	0.23461	-0.51084	-0.92228	0.19602	-0.036572
0.51056	0.7861	-0.24015	-0.69867	0.13483	-0.82701	0.73697	-1.3736	0.45661	-1.002
2.7927	-0.69966	-1.0221	0.52491	0.021564	0.10522	0.35579	1.0535	0.0084014	0.048174
0.7408	1.3545	-0.99884	-0.095097	-2.7487	0.55093	-0.029375	1.2577	1.4115	0.10611
-0.29873	0.28171	0.18091	-0.34122	0.54563	1.7204	-0.80709	-0.21111	-0.28085	1.2551
-1.6849	-1.4349	-0.4126	0.37561	0.081967	-0.68838	0.47566	2.6081	1.8883	0.48254
1.2635	0.52925	-1.0168	-0.83446	0.10491	-1.5754	0.4341	-0.23453	-0.71681	-0.12038
-1.894	-1.8632	-0.5023	0.14333	-0.75222	0.099027	-0.057685	0.76768	0.48797	1.6095
-1.6676	-1.6172	-0.0083183	0.46162	-0.54932	-1.3744	0.96122	0.38821	-0.068409	0.61808
-1.7109	-1.2824	-1.9046	-1.9184	-1.0088	2.3552	-1.527	-0.13863	0.36623	0.62645
2.2754	0.22371	-0.23098	0.70345	-2.2401	-1.2279	2.0441	-0.47844	-0.86349	-0.75776
-0.3083	-1.6032	0.5099	-0.98424	-0.36079	-1.5646	-0.039751	0.0054423	-0.12633	0.16631
-0.54528	-0.5511	0.62226	0.6966	-0.35663	0.75206	-0.14487	-0.39927	-0.59884	0.40944
1.6837	-0.13223	1.6713	-0.24677	-0.9795	2.0788	-2.0108	1.4523	0.41313	0.22301
1.2622	0.7759	-1.5986	0.57622	0.51595	-0.34652	-0.47101	0.38424	-1.2574	0.67297
0.90705	0.29959	0.14448	1.3814	-2.0893	-0.32769	0.78431	1.0004	1.4193	-0.11968
2.3763	-0.6502	1.6681	-0.41152	-0.41275	0.75576	0.37945	-0.061854	-0.10238	-0.26255
-1.0701	-1.0094	1.6373	-0.86031	0.014738	1.0933	-0.0073826	-0.024095	0.87311	0.17478
1.3909	1.3077	0.40614	0.68242	0.084047	-1.0641	-0.938	-0.29163	1.9453	0.14172
-0.61799	-0.23783	0.092453	0.29489	0.92103	-0.6192	0.95986	-1.2688	-0.70671	0.40365
0.69341	1.9251	-0.79903	0.96956	-1.447	-2.6976	0.69134	0.80379	0.51833	1.2947
-1.2916	0.69419	0.53682	0.34079	0.13142	-0.9334	0.11724	-0.16963	-0.09942	-0.79185
-1.2132	-2.5627	-0.36157	-1.12	0.18019	0.36719	0.60513	-0.28529	0.74564	2.0204
1.3666	-0.34541	-0.70903	0.13666	-1.0656	-1.0786	-0.15319	-0.5338	1.1117	-0.17627
0.016093	0.18855	1.0277	-0.27457	0.54574	0.25283	0.082204	-0.36405	-1.1846	-1.0523
-0.86544	-0.95097	-0.35641	0.31034	0.32192	-0.91433	1.1998	0.92337	-0.12399	0.33019
0.26944	1.6218	0.14101	-0.87267	0.82314	-0.84608	-0.084205	-0.58331	-0.85188	1.3967
1.1417	-0.11559	-1.1224	-0.92905	0.50897	-0.56386	-0.86942	-0.99521	-0.42358	0.34322
